id,level,name,url,published,author,solves,human_flagged,llm_flagged,first_llm_solve,human_solvers,llm_solvers,solution_public,attempts
167,2,Lattice Part 1,https://mysterytwister.org/challenges/level-2/lattice-part-1,2011-03-11,"Richard Lindner, Markus Rueckert, Paul Baumann, Leo Nobach",45,42,3,2026-06-27,Nobody; Armin Krauss; Wolfgang Weisser; J. M.; Fabian Bendun; Viktor; Daniel Fretwell; Seth Kintigh; The Killer; Flip; Christian Matt; Nathan; Luigi Tomelli; Michel Van Caneghem; Bart den Hartog; Alain; zahir mohsen moradi; Em Doulgerakis; john doe; Kasia; Mir Dim; D3d4lu5; Dominik M.; kilink; Snake; Kurt Gebauer; DS; Eugene; Antares; Silvia Kortmann; Gerd Wilts; Peter Uelkes; Theofanidis; Alain Collignon; Luis; testestest; Michael; jgamblin; Emanuele; Martin Pescador; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,999
203,2,RSA Factoring Challenge: RSA-230,https://mysterytwister.org/challenges/level-2/rsa-factoring-challenge-rsa-230,2012-02-07,RSA Inc,46,43,3,2026-06-26,Random Dude; Theofanidis; Armin Krauss; Viktor; D3d4lu5; Snake; Erik; mglarragan; error501; Lia; Rainer Zufall; ENOENT; Simon Hemmerich; Stephan; Chu; Bart den Hartog; Kevin Shepherd; Antares; Sarang Dileep; Alain Collignon; 0bliviate; George Lasry; r karoly; Alexander W. Janssen; Gerd Wilts; Bernd; Eric; Lane Williams; Seth Kintigh; r.g.; Peter Uelkes; Alain Millecam; Peter Grosse-Hering; Cristiana; Magata; Shinjiro; Luigi Tomelli; Thomas; Mike; 6t41m0ct5; Martin Pescador; Dr. René Bäder; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,2018-08-15,15
267,2,Trendy Messenger,https://mysterytwister.org/challenges/level-2/trendy-messenger,2018-06-12,Matthias Minihold,47,44,3,2026-06-26,D3d4lu5; Kurt Gebauer; Dominik M.; Viktor; Alain Collignon; Theofanidis; Vlad; Teodoru catalin Andrei; Eric; E.T; Christophe BORELLY; Silvia Kortmann; Armin Krauss; Nicolas; Mihail; Alain; Em Doulgerakis; Karl Schutt; Javantea; Random Dude; kilink; Snake; Rainer Zufall; Luigi Tomelli; Kasia; Will; Eugene; Bart den Hartog; Bernd; madness; Marco Cinelli; Peter Uelkes; Gerd Wilts; Seth Kintigh; DS; Markus; Jerva; Lukas Knöpfle; Robert; Michael; Michel Van Caneghem; jgamblin; Patrick Foster; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
182,2,Music Code — Part 2,https://mysterytwister.org/challenges/level-2/music-code--part-2,2011-05-17,Henning Wolter,47,45,2,2026-07-12,Hans Rudolf; Wombat; Seth Kintigh; Martin Bauser; Daniel Fretwell; Viktor; J. M.; Armin Krauss; Bart den Hartog; steve stevenson; jclinford; Hans Peter; Kurt Gebauer; Hans Joachim Girulat; Luigi Tomelli; zahir mohsen moradi; Em Doulgerakis; Theofanidis; Austin Martin ; Steve; Francisco Moraes; Alain; Snake; Julia Bernotat; Andreas Frerichs; HolgerK; Tom Tox; Robert; Rainer Zufall; Norbert Biermann; Alain Collignon; Nicolas; Dominik M.; D3d4lu5; Szabó Zoltán; Michael; Eugene; Rogue Rambler; sarah b; Antares; Peter Uelkes; Thomas; Martin Pescador; xiaozhuan; chinafish,Apoorv Raj Saxena; luigylemon,,20
166,2,Keyshanc — Part 2,https://mysterytwister.org/challenges/level-2/keyshanc--part-2,2012-05-21,Andrew C. Reed,48,45,3,2026-06-27,Viktor; Armin Krauss; Seth Kintigh; J. M.; Kurt Gebauer; Hans Peter; Bart den Hartog; Michel Van Caneghem; Daniel Richter; Luigi Tomelli; Dusan; Thomas Lambert; Peter Mustermann; Almut; Snake; E.T; zahir mohsen moradi; Alain; Theofanidis; Em Doulgerakis; Kim H. S.; Julia Bernotat; Francisco Moraes; Claude Vaillancourt; Forrest Gump; Alain Collignon; Robert; Nicolas; chris; D3d4lu5; George Lasry; Dominik M.; Eugene; madness; Rogue Rambler; sarah b; Michael; Peter Uelkes; Brian Oberg; Eric; xiaozhuan; Jin; Patrick Foster; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
158,2,Homophonic Encryption — Part 4,https://mysterytwister.org/challenges/level-2/homophonic-encryption-part-4,2019-05-08,"Nils Kopal, Bernhard Esslinger",50,47,3,2026-06-23,Viktor; Snake; Armin Krauss; George Lasry; D3d4lu5; E.T; Random Dude; Dominik M.; sarah b; Stephan; Bart den Hartog; Gerd Wilts; Danny Higgins; Em Doulgerakis; Theofanidis; Alain Collignon; madness; Thomas; J-L Morel; Eugene; Derek Hatton; Michael; Rogue Rambler; Lane Williams; gordon; Martin Bucher; Luigi Tomelli; Eric; zuben c3; Jericho; Peter Uelkes; Burckhartt; Michael Eaton; xiaozhuan; Alain; Claude Vaillancourt; 6t41m0ct5; Robert; Jin; Szabó Zoltán; Kaz; Convallaria; Martin Pescador; Patrick Foster; Seth Kintigh; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
131,2,Double Column Transposition — Part 3,https://mysterytwister.org/challenges/level-2/double-column-transposition-part-3,2014-05-02,George Lasry,50,47,3,2026-06-27,Kurt Gebauer; Viktor; Alain; Armin Krauss; Bart den Hartog; Michel Van Caneghem; Michael Möller; Theofanidis; Francisco Moraes; Snake; Peter Mustermann; Bertold; Dusan; zahir mohsen moradi; Claude Vaillancourt; Luigi Tomelli; Szabó Zoltán; Marc; Robert; Rainer Zufall; Bernhard Gruber; J-L Morel; Alain Collignon; Nicolas; quantenmagier; Dominik M.; D3d4lu5; Danny Higgins; Eric; Random Dude; Rogue Rambler; Mir Dim; Gerd Wilts; Eugene; Polaris; Em Doulgerakis; madness; Michael; Seth Kintigh; Peter Uelkes; xiaozhuan; Jin; jgamblin; Emanuele; Patrick Foster; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
142,2,Fastest in the West,https://mysterytwister.org/challenges/level-2/fastest-in-the-west,2018-06-12,Matthias Minihold,51,47,4,2026-06-26,Kurt Gebauer; D3d4lu5; Alain Collignon; Dominik M.; Viktor; Theofanidis; E.T; Diaconu Bogdan; Teodoru catalin Andrei; Eric; Alain; Snake; Armin Krauss; Nicolas; Christophe BORELLY; George Lasry; Em Doulgerakis; Michael Möller; Random Dude; Rainer Zufall; kilink; Luigi Tomelli; Kasia; Bart den Hartog; Eugene; Peter Uelkes; Karl Schutt; madness; Marco Cinelli; DS; Antares; Claude Vaillancourt; Gerd Wilts; Seth Kintigh; Thomas; xiaozhuan; Silvia Kortmann; Michael; Jerva; Nofre Tete; Jin; Robert; Patrick Foster; Emanuele; Michel Van Caneghem; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
170,2,Lunchtime Attack on the Fully Homomorphic Encryption Scheme,https://mysterytwister.org/challenges/level-2/lunchtime-attack-on-the-fully-homomorphic-encryption-scheme,2011-01-13,Coen Ramaekers,52,51,1,2026-06-26,Armin Krauss; Nobody;  Thomas Gonda; mischa; Sayali Deshpande; J. M.; Fabian Bendun; Seth Kintigh; Viktor; Daniel Fretwell; Christian Matt; Keith Randall; Bart den Hartog; Nathan; Thomas Lambert; Kurt Gebauer; Michel Van Caneghem; Luigi Tomelli; Hans Peter; Almut; zahir mohsen moradi; Alexander; Em Doulgerakis; Alain; Michael Doucha; Francisco Moraes; Snake; Jerva; Julia Bernotat; Robert; Karl Schutt; Alain Collignon; Claude Vaillancourt; Nicolas; chris; Dominik M.; Kasia; D3d4lu5; Random Dude; Eugene; Gerd Wilts; madness; Ishaan Aggarwal; Rogue Rambler; Antares; A; Peter Uelkes; Michael; Theofanidis; jgamblin; chinafish,Ron Stoner,,25
157,2,Homophonic Encryption — Part 3,https://mysterytwister.org/challenges/level-2/homophonic-encryption-part-3,2019-05-08,"Nils Kopal, Bernhard Esslinger",53,49,4,2026-06-23,Viktor; Alain Collignon; Dominik M.; Snake; D3d4lu5; Armin Krauss; George Lasry; Kurt Gebauer; E.T; Random Dude; Eugene; sarah b; Danny Higgins; Theofanidis; Stephan; Bart den Hartog; Gerd Wilts; Em Doulgerakis; madness; Thomas; J-L Morel; Derek Hatton; Michael; Rogue Rambler; Lane Williams; gordon; Martin Bucher; Luigi Tomelli; Eric; zuben c3; Jericho; Peter Uelkes; Burckhartt; Michael Eaton; xiaozhuan; Alain; Claude Vaillancourt; Robert; Jin; Szabó Zoltán; 6t41m0ct5; Kaz; Convallaria; Martin Pescador; Patrick Foster; Seth Kintigh; Michel Van Caneghem; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
181,2,Monoalphabetic Substitution with Nostradamus Flavor,https://mysterytwister.org/challenges/level-2/monoalphabetic-substitution-with-nostradamus-flavor,2019-02-16,George Theofanidis,53,49,4,2026-06-23,Armin Krauss; D3d4lu5; Dominik M.; George Lasry; Viktor; Alain Collignon; Kurt Gebauer; Snake; Luigi Tomelli; Lane Williams; Random Dude; Karl Schutt; sarah b; Pierre Robier; Rainer Zufall; E.T; Hans Joachim Girulat; Michael; Bart den Hartog; Derek Hatton; Thomas; Eugene; Rogue Rambler; Somebody; Nicolas; Em Doulgerakis; J-L Morel; Eric; Peter Uelkes; Alain Millecam; r.g.; Brian Oberg; xiaozhuan; Nicky; Alain; Thomas; Claude Vaillancourt; Step; Robert; Jin; madness; Kaz; Convallaria; Martin Pescador; Patrick Foster; Michel Van Caneghem; ParZivalone_00017; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
202,2,RSA Factoring Challenge: RSA-220,https://mysterytwister.org/challenges/level-2/rsa-factoring-challenge-rsa-220,2012-02-07,RSA Inc,53,50,3,2026-06-26,Viktor; Snake; S; Bart den Hartog; Calebe; Kasia; Theofanidis; HolgerK; Rainer Zufall; D3d4lu5; Ben; Random Dude; Erik; mglarragan; Lia; ENOENT; Simon Hemmerich; Stephan; Chu; Kevin Shepherd; Magata; Antares; Sarang Dileep; Alain Collignon; 0bliviate; George Lasry; r karoly; Alexander W. Janssen; Gerd Wilts; Eric; Lane Williams; sumit; Seth Kintigh; r.g.; Claus Appelt; defkit; Michael Root; Peter Uelkes; Peter Grosse-Hering; Cristiana; Alain Millecam; Shinjiro; Ralf Stephan; Luigi Tomelli; Thomas; Mike; 6t41m0ct5; Martin Pescador; Dr. René Bäder; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,2016-05-13,15
185,2,Not-so-Secret Message from Malawi — Part II (ECC),https://mysterytwister.org/challenges/level-2/not-so-secret-message-from-malawi--part-ii-ecc,2010-10-14,Ed Schaefer,53,49,4,2026-06-23,Cezary Glowacz; Ulrich Armbrüster; Flip; Armin Krauss; Wolfgang Weisser; J. M.; Viktor; Daniel Fretwell; The Killer; Keith Randall; Luigi Tomelli; Aliazer; Michel Van Caneghem; Bart den Hartog; Christian; Thomas Lambert; RPH; Em Doulgerakis; Kurt Gebauer; zahir mohsen moradi; Alain; Forrest Gump; Francisco Moraes; Ben Ward; Martin Bucher; Dominik M.; T; Kasia; Mir Dim; Nicolas; kilink; D3d4lu5; schwuggel1337; Eugene; Marco Cinelli; Nicky; madness; DS; Gerd Wilts; it4rb; Seth Kintigh; r.g.; Theofanidis; Markus; Michael; jgamblin; Peter Uelkes; Snake; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,50
156,2,Homophonic Encryption — Part 2,https://mysterytwister.org/challenges/level-2/homophonic-encryption-part-2,2019-05-08,"Nils Kopal, Bernhard Esslinger",54,51,3,2026-06-22,George Lasry; Armin Krauss; Snake; Alain Collignon; Viktor; H. Lautenschlager; Kurt Gebauer; E.T; D3d4lu5; Eugene; sarah b; Random Dude; Theofanidis; Dominik M.; Danny Higgins; Stephan; Bart den Hartog; Gerd Wilts; Em Doulgerakis; madness; Thomas; J-L Morel; Derek Hatton; Michael; Rogue Rambler; Lane Williams; gordon; Martin Bucher; Luigi Tomelli; Eric; zuben c3; Jericho; Peter Uelkes; Burckhartt; xiaozhuan; Alain; Nicky; Claude Vaillancourt; 6t41m0ct5; Robert; Jin; Szabó Zoltán; Kaz; Convallaria; Martin Pescador; Vitor; Patrick Foster; Seth Kintigh; Michel Van Caneghem; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
123,2,CMEA 1,https://mysterytwister.org/challenges/level-2/cmea-1,2010-12-05,Mark Stamp,54,51,3,2026-06-26,Armin Krauss; Nobody; Wolfgang Weisser; J. M.; Flip; Viktor; Seth Kintigh; Michel Van Caneghem; Keith Randall; Luigi Tomelli; Kurt Gebauer; Bart den Hartog; zahir mohsen moradi; Francisco Moraes; Theofanidis; Alain; Em Doulgerakis; Jerva; Karl Schutt; Julia Bernotat; Dominik M.; Naman Bagga; Nicolas; Javantea; Alain Collignon; Tristan1473; chris; Swapnil Gaikwad; Ajay Prashant; Mir Dim; George Lasry; D3d4lu5; Random Dude; Eugene; Rogue Rambler; David; Snake; Antares; Derek Hatton; Gerd Wilts; madness; Peter Uelkes; Claude Vaillancourt; Thomas; xiaozhuan; Robert; Michael; jgamblin; Jinx; Martin Pescador; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,20
169,2,Lightweight Introduction to Lattices — Part 3,https://mysterytwister.org/challenges/level-2/lightweight-introduction-to-lattices-part-3,2020-07-16,"Miroslav Dimitrov, Bernhard Esslinger",55,51,4,2026-06-27,Dominik M.; S; Kurt Gebauer; H. Lautenschlager; Snake; Viktor; Eugene; Armin Krauss; Alain Collignon; Theofanidis; Silvia Kortmann; Em Doulgerakis; Nofre Tete; DS; Derek Hatton; Marco Cinelli; Tristan1473; Polaris; Michael; D3d4lu5; Gerd Wilts; Luigi Tomelli; Eric; madness; Antares; Javantea; Peter Uelkes; Bart den Hartog; r.g.; Martin Bucher; Hans Peter; Klaus; Szabó Zoltán; Alain; Thomas; Markus; Jerva; Stephen Thompson; Kaz; Piyush Agarwal; Robert; jgamblin; Lukas Knöpfle; Emanuele; Patrick Foster; xiaozhuan; amseels; Michel Van Caneghem; Martin Pescador; Dr. René Bäder; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
193,2,Pigpen with a twist — Part 3,https://mysterytwister.org/challenges/level-2/pigpen-with-a-twist--part-3,2011-09-02,Daniel Fretwell,55,51,4,2026-06-26,J. M.; Roland Jansen; Viktor; Seth Kintigh; Peter Mustermann; Nathan; Bart den Hartog; Aliazer; Kurt Gebauer; Dusan; Hans Peter; E.T; Armin Krauss; zahir mohsen moradi; Theofanidis; Alain; Snake; Francisco Moraes; Julia Bernotat; HolgerK; Alain Collignon; Joerg G.; Szabó Zoltán; Robert; Norbert Biermann; chris; Dominik M.; George Lasry; D3d4lu5; Ben; Eric; Marc; Eugene; madness; Em Doulgerakis; Random Dude; sarah b; Gerd Wilts; Brian Oberg; Peter Uelkes; Michael; Luigi Tomelli; Kaz; Patrick Foster; Martin Pescador; Rogue Rambler; xiaozhuan; jgamblin; Michel Van Caneghem; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
192,2,Pigpen with a twist — Part 2,https://mysterytwister.org/challenges/level-2/pigpen-with-a-twist--part-2,2011-09-02,Daniel Fretwell,55,51,4,2026-06-26,Seth Kintigh; Armin Krauss; David; Viktor; J. M.; Peter Mustermann; Bart den Hartog; Aliazer; Kurt Gebauer; Dusan; Hans Peter; E.T; zahir mohsen moradi; Ismeet Kaur Makkar; vimal; Theofanidis; Alain; Em Doulgerakis; julius gaius; Julia Bernotat; Francisco Moraes; Pavel; Hans Joachim Girulat; Alain Collignon; Szabó Zoltán; Snake; Joerg G.; Robert; Norbert Biermann; Nicolas; George Lasry; D3d4lu5; Dominik M.; madness; Random Dude; Eugene; Eric; sarah b; Gerd Wilts; Peter Uelkes; Michael; Brian Oberg; Rogue Rambler; Luigi Tomelli; Kaz; Martin Pescador; Patrick Foster; xiaozhuan; jgamblin; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
130,2,Double Column Transposition — Part 2,https://mysterytwister.org/challenges/level-2/double-column-transposition-part-2,2014-05-02,George Lasry,57,54,3,2026-06-27,Kurt Gebauer; Viktor; Alain; Theofanidis; Armin Krauss; Snake; Bart den Hartog; Michel Van Caneghem; Thomas Schmucker; Michael Möller; E.T; Francisco Moraes; Bertold; Luigi Tomelli; Peter Mustermann; Bernhard Gruber; Julia Bernotat; Dusan; Em Doulgerakis; zahir mohsen moradi; Claude Vaillancourt; Szabó Zoltán; Marc; Robert; Rainer Zufall; Alain Collignon; Nicolas; quantenmagier; William; Dominik M.; Danny Higgins; D3d4lu5; René Peschmann; Random Dude; Rogue Rambler; Mir Dim; Gerd Wilts; Eugene; Polaris; J-L Morel; madness; Michael; Seth Kintigh; Peter Uelkes; Brian Oberg; xiaozhuan; Eric; Jin; Kaz; jgamblin; Emanuele; Patrick Foster; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
165,2,Keyshanc — Part 1,https://mysterytwister.org/challenges/level-2/keyshanc--part-1,2012-05-21,Andrew C. Reed,58,55,3,2026-06-26,Viktor; J. M.; Armin Krauss; Seth Kintigh; The Killer; Kurt Gebauer; Hans Peter; Michel Van Caneghem; Bart den Hartog; Luigi Tomelli; Daniel Richter; Dusan; Thomas Lambert; Peter Mustermann; Theofanidis; Em Doulgerakis; tamisrah; RPH; Stepan; Andrew; zahir mohsen moradi; Almut; Snake; E.T;  Thomas Gonda; Alain; Kim H. S.; Julia Bernotat; Francisco Moraes; Robert; Claude Vaillancourt; Forrest Gump; Alain Collignon; Adil; Nicolas; chris; D3d4lu5; George Lasry; Dominik M.; Random Dude; Eugene; Antares; madness; Rogue Rambler; sarah b; Michael; Peter Uelkes; Brian Oberg; Eric; xiaozhuan; Jin; Patrick Foster; jgamblin; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
190,2,ORYX Stream Cipher Part II,https://mysterytwister.org/challenges/level-2/oryx-stream-cipher-part-ii,2010-10-14,Mark Stamp,58,54,4,2026-06-26,Nabb; un known; Joachim Protze; Armin Krauss;  Thomas Gonda; Wolfgang Weisser; J. M.; Viktor; Seth Kintigh; Flip; Jan Temme; Nobody; Bart den Hartog; Kurt Gebauer; Fabian Hemmer; Tron; Hans Peter; Theofanidis; sukanya thakur; Luigi Tomelli; zahir mohsen moradi; Em Doulgerakis; Forrest Gump; Francisco Moraes; Alain; Jerva; Claude Vaillancourt; E.T; Javantea; Martin Härterich; Sean; Alain Collignon; Julia Bernotat; Karl Schutt; Robert; Rider; Nicolas; Kasia; George Lasry; D3d4lu5; Random Dude; Michael; Klaus; Eugene; Rogue Rambler; LurkNoi; Gerd Wilts; Ralf Stephan; Jin; jgamblin; Michel Van Caneghem; Jinx; chinafish; H. Lautenschlager,Ron Stoner; Apoorv Raj Saxena; Martin Pescador; luigylemon,,20
155,2,Homophonic Encryption — Part 1,https://mysterytwister.org/challenges/level-2/homophonic-encryption-part-1,2019-05-04,"Nils Kopal, Bernhard Esslinger",60,56,4,2026-06-23,Snake; Armin Krauss; D3d4lu5; Kurt Gebauer; H. Lautenschlager; Dominik M.; Theofanidis; Marc; Alain Collignon; E.T; Viktor; Michael Möller; George Lasry; sarah b; Eugene; Random Dude; Danny Higgins; Hans Joachim Girulat; Stephan; Bart den Hartog; Gerd Wilts; Em Doulgerakis; Jasmin; madness; Thomas; J-L Morel; Martin Bucher; Nicolas; Derek Hatton; Lane Williams; Michael; Rogue Rambler; Luigi Tomelli; gordon; Eric; zuben c3; Jericho; Peter Uelkes; Burckhartt; xiaozhuan; Alain; Nicky; Claude Vaillancourt; 6t41m0ct5; Robert; Jin; Szabó Zoltán; Kaz; Convallaria; Martin Pescador; Vitor; Patrick Foster; Seth Kintigh; jgamblin; Michel Van Caneghem; chinafish,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
178,2,Monoalphabetic substitution with camouflage — Part 3,https://mysterytwister.org/challenges/level-2/monoalphabetic-substitution-with-camouflage--part-3,2011-12-07,Viktor Veselovsky,61,56,5,2026-06-23,Armin Krauss; Bart den Hartog; David; The Killer; J. M.; Nathan; Peter Mustermann; Seth Kintigh; Michael Möller; Michel Van Caneghem; Kurt Gebauer; Stepan; Hans Peter; zahir mohsen moradi; Alain; Dusan; Theofanidis; Snake; Francisco Moraes; Julia Bernotat; HolgerK; Robert; Em Doulgerakis; Szabó Zoltán; Marc; E.T; Bernhard Gruber; Rainer Zufall; Andreas Frerichs; Norbert Biermann; Nicolas; George Lasry; D3d4lu5; Alain Collignon; Dominik M.; clyto; Michael; Random Dude; Eugene; Gerd Wilts; madness; sarah b; Rogue Rambler; Somebody; Jeff; Peter Uelkes; Brian Oberg; Thomas; xiaozhuan; J-L Morel; Jin; Convallaria; Kaz; Martin Pescador; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; AndrewEpstein; kr1shn4murt1; luigylemon,,15
101,2,Advent Challenge — Part 4,https://mysterytwister.org/challenges/level-2/advent-challenge-part-4,2017-12-21,Anna Lena Rotthaler,62,58,4,2026-06-26,Viktor; Michael Möller; Kurt Gebauer; Jerva; H. Lautenschlager; Dominik M.; Alain Collignon; D3d4lu5; Ronja; J-L Morel; Mir Dim; Armin Krauss; Rainer Zufall; Snake; Nicolas; E.T; Theofanidis; Nofre Tete; Szabó Zoltán; Alain; Eric; Em Doulgerakis; Hans Joachim Girulat; Random Dude; Luigi Tomelli; Kasia; Lane Williams; Eugene; Bart den Hartog; Polaris; Derek Hatton; Flo; zuben c3; Nicky; Claude Vaillancourt; madness; Silvia Kortmann; Gerd Wilts; Michael; Peter Uelkes; Ralf Stephan; Marco Manfredi; Thomas; xiaozhuan; Klaus; Robert; Terence; Keesh; Patrick Foster; Lukas Knöpfle; David; jgamblin; Michel Van Caneghem; Emanuele; Jinx; Martin Pescador; chinafish; G. W.,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
132,2,Double Column Transposition — Part 4,https://mysterytwister.org/challenges/level-2/double-column-transposition-part-4,2014-05-19,George Lasry,64,61,3,2026-06-27,Kurt Gebauer; Armin Krauss; Bart den Hartog; Snake; Viktor; H. Lautenschlager; Michael Möller; Michel Van Caneghem; Thomas Schmucker; Alain; Theofanidis; Francisco Moraes; julius gaius; Erich; Andreas Frerichs; Bernhard Gruber; Julia Bernotat; Dusan; zahir mohsen moradi; Claude Vaillancourt; Em Doulgerakis; Luigi Tomelli; E.T; Alain Collignon; Szabó Zoltán; Robert; Norbert Biermann; Rainer Zufall; Nicolas; D3d4lu5; Danny Higgins; Marc; René Peschmann; Jerva; Random Dude; Rogue Rambler; Mir Dim; Gergely Simon; Eugene; sarah b; Polaris; J-L Morel; madness; Eric; Gerd Wilts; Michael; Seth Kintigh; Peter Uelkes; Brian Oberg; Milo; DCT4; xiaozhuan; Jin; Kaz; Piyush Agarwal; Convallaria; jgamblin; Patrick Foster; Emanuele; Jinx; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,15
270,2,Unconcealed RSA messages,https://mysterytwister.org/challenges/level-2/unconcealed-rsa-messages,2011-11-02,Viktor Veselovsky,64,61,3,2026-06-25,Armin Krauss; J. M.; Keith Randall; The Killer; Christian Matt; jacobian1729; Seth Kintigh; Michel Van Caneghem; Martin Härterich; Kurt Gebauer; Luigi Tomelli; Christian; Bart den Hartog; Thomas Lambert; Theofanidis; Almut; Em Doulgerakis; zahir mohsen moradi; Forrest Gump; Francisco Moraes; Alain; Pavel; hellman; Javantea; Julia Bernotat; Sean; Szabó Zoltán; Robert; Dominik M.; Alain Collignon; Norbert Biermann; Nicolas; Tristan1473; Mir Dim; Kasia; D3d4lu5; E.T; Rainer Zufall; Manfred Paul; Random Dude; Klaus; Marco Cinelli; Eugene; Michael; Snake; DS; Nicky; Gerd Wilts; madness; Peter Uelkes; Thomas; Silvia Kortmann; Jerva; Martin Pescador; Oliver1609; Kaz; jgamblin; Patrick Foster; Jinx; Dr. René Bäder; chinafish,Ron Stoner; Apoorv Raj Saxena; luigylemon,,20
161,2,Kaskade-S/T — Part 2,https://mysterytwister.org/challenges/level-2/kaskade-st--part-2,2011-03-03,Bernhard Esslinger,64,60,4,2026-06-23,mischa; Armin Krauss;  Thomas Gonda; Christian Inci; J. M.; Seth Kintigh; Dano; Peter Mustermann; Nicolas Golubovic; Viktor; Dennis Walter; Keith Randall; The Killer; Bart den Hartog; Kurt Gebauer; Hans Peter; Michel Van Caneghem; Christian; Luigi Tomelli; Michael Möller; Theofanidis; Em Doulgerakis; E.T; zahir mohsen moradi; George Lasry; Boris; Dusan; Alain; Forrest Gump; Kim H. S.; hellman; Francisco Moraes; Robert; Julia Bernotat; Szabó Zoltán; Norbert Biermann; Nicolas; Alain Collignon; Dominik M.; chris; Mir Dim; D3d4lu5; J-L Morel; Random Dude; Rogue Rambler; Julian; Eugene; sarah b; Gerd Wilts; Michael; Peter Uelkes; madness; Thomas; Martin Pescador; Terence; Piyush Agarwal; Snake; xiaozhuan; jgamblin; Jinx,Ron Stoner; Apoorv Raj Saxena; chinafish; luigylemon,,20
177,2,Monoalphabetic substitution with camouflage — Part 2,https://mysterytwister.org/challenges/level-2/monoalphabetic-substitution-with-camouflage--part-2,2011-12-07,Viktor Veselovsky,65,60,5,2026-06-23,Bart den Hartog; Armin Krauss; J. M.; The Killer; David; Nathan; Peter Mustermann; Seth Kintigh; captp; Michel Van Caneghem; Kurt Gebauer; Stepan; Keith Randall; Hans Peter; Alain; Dusan; Theofanidis; Snake; Francisco Moraes; Julia Bernotat; Hans Joachim Girulat; HolgerK; Robert; Em Doulgerakis; zahir mohsen moradi; Szabó Zoltán; Marc; Dusan; Rainer Zufall; Bernhard Gruber; Andreas Frerichs; Norbert Biermann; Nicolas; George Lasry; D3d4lu5; Alain Collignon; Dominik M.; Random Dude; Michael; Eugene; E.T; sarah b; Gerd Wilts; Jason; madness; Rogue Rambler; zuben c3; Somebody; Jeff; Peter Uelkes; Brian Oberg; Luigi Tomelli; xiaozhuan; J-L Morel; Jin; Convallaria; Kaz; Martin Pescador; jgamblin; chinafish,Ron Stoner; Apoorv Raj Saxena; AndrewEpstein; kr1shn4murt1; luigylemon,,15
100,2,Advent Challenge — Part 3,https://mysterytwister.org/challenges/level-2/advent-challenge-part-3,2017-12-22,Anna Lena Rotthaler,66,62,4,2026-06-26,Viktor; Dominik M.; Alain Collignon; Kurt Gebauer; D3d4lu5; H. Lautenschlager; Snake; Mir Dim; Jerva; Armin Krauss; Em Doulgerakis; Rainer Zufall; Ronja; E.T; Nicolas; Martin Bucher; Manu; Szabó Zoltán; Alain; Theofanidis; Random Dude; Hans Peter; Luigi Tomelli; Kasia; zuben c3; Eugene; Lane Williams; Bart den Hartog; Artur Puzio; Polaris; Derek Hatton; Nicky; Flo; Claude Vaillancourt; Silvia Kortmann; madness; Marco Cinelli; Eric; Javantea; Gerd Wilts; andrew_mt; Michael; Peter Uelkes; Marco Manfredi; Thomas; Klaus; xiaozhuan; Markus; Robert; Jin; Terence; Keesh; Lukas Knöpfle; David; Patrick Foster; jgamblin; Michel Van Caneghem; Emanuele; Jinx; Martin Pescador; chinafish; G. W.,Ron Stoner; Apoorv Raj Saxena; kr1shn4murt1; luigylemon,,15
