# Source: ORACC epsd2/admin/ur3 JSON export (CC0), seal surfaces only; tokens are citation form|POS.
text	provenience	seal	line	tokens
P339856	Umma	1	2	dubsar|N
P339856	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P273927	Umma	1	1	Kugani|PN
P273927	Umma	1	2	dubsar|N
P273927	Umma	1	3	dumu|N Uršulpaeak|PN
P292461	Umma	1	1	Amarsuenak|RN Urlisin|PN
P292461	Umma	1	2	nita|N kalag|V/i ensik|N
P292461	Umma	1	3	lugal|N Urim|SN Umma|SN
P292461	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P321135	Girsu	1	1	En.in.na.dan|PN
P321135	Girsu	1	2	nubanda|N gud|N Nanše|DN
P321135	Girsu	1	3	dumu|N magur|N
P113373	Girsu	1	1	Urniŋ|PN
P113373	Girsu	1	2	dubsar|N
P113373	Girsu	1	3	dumu|N Uršugalamak|PN
P140711	Umma	1	1	Luduga|PN
P140711	Umma	1	2	dubsar|N
P140711	Umma	1	3	dumu|N Lugal.kiri₆|PN
P121202	Nippur	1	1	Bu.šu.a.num₂|PN
P121202	Nippur	1	2	dumu|N Iṣṣurili|PN
P141803	Umma	1	1	Šaramutum|PN
P141803	Umma	1	2	dubsar|N
P141803	Umma	1	3	dumu|N E₂.gal.e.si|PN
P134903	Puzriš-Dagan	1	1	Urmes|PN
P134903	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P119284	Umma	1	1	A₂.ag₂.ga₂.ni.i₃.sa₆|PN
P119284	Umma	1	2	dumu|N Gudea|PN
P137102	Ur	1	1	Kuda|PN
P137102	Ur	1	2	arad|N Ningal|DN
P290688	Umma	1	1	Ursuen|PN
P290688	Umma	1	2	dumu|N Urgigirak|PN
P208614	Umma	1	1	Ayakala|PN
P208614	Umma	1	2	dubsar|N
P208614	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P105589	Nippur	1	1	Uršulpaeak|PN
P105589	Nippur	1	2	dumu|N za-ru-x|u
P105589	Nippur	1	3	munumud|N
P115970	Umma	1	1	Urlisin|PN
P115970	Umma	1	2	ensik|N Umma|SN
P115970	Umma	1	3	Šarabazige|PN
P115970	Umma	1	4	dubsar|N arad|N
P379966	Girsu	1	1	Azida|PN
P379966	Girsu	1	2	dubsar|N
P379966	Girsu	1	3	dumu|N Šeššeš|PN
P290372	Umma	1	1	Lugalemahe|PN
P290372	Umma	1	2	dubsar|N
P290372	Umma	1	3	dumu|N Lugalkugani|PN
P340308	Umma	1	1	Urištaran|PN
P340308	Umma	1	2	dumu|N Umani|PN
P340308	Umma	1	3	arad|N Šara|DN
P119050	Umma	1	1	Luduga|PN
P119050	Umma	1	2	dubsar|N
P119050	Umma	1	3	dumu|N dug|V/t
P324049	Garšana	1	1	Adalal|PN muhaldim|N
P324049	Garšana	1	2	arad|N Šukabta|PN
P100621	Umma	1	1	Dagi|PN
P100621	Umma	1	2	arad|N Šara|DN
P114232	Umma	1	1	Ureʾe|PN
P114232	Umma	1	2	dubsar|N
P114232	Umma	1	3	dumu|N Urniŋarak|PN
P123141	Girsu	1	1	Luʾušginak|PN
P123141	Girsu	1	2	dubsar|N
P123141	Girsu	1	3	dumu|N x|u
P124684	Umma	1	1	Šulgir|RN Urlisin|PN
P124684	Umma	1	2	nita|N kalag|V/i ensik|N
P124684	Umma	1	3	lugal|N Urim|SN Umma|SN
P124684	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P121486	Nippur	1	1	Luga|PN
P121486	Nippur	1	2	dubsar|N
P121486	Nippur	1	3	dumu|N Ur.X|PN
P340758	Umma	1	1	Ayakala|PN
P340758	Umma	1	2	dubsar|N
P340758	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P119400	Umma	1	1	Lugalkugzu|PN
P119400	Umma	1	2	dubsar|N
P119400	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P290722	Umma	1	1	Ur.am₃.ma|PN
P290722	Umma	1	2	dubsar|N
P290722	Umma	1	3	dumu|N Lugalemahe|PN
P105423	Umma	1	1	Urlisin|PN
P105423	Umma	1	2	ensik|N Umma|SN
P105423	Umma	1	3	Urkun|PN nagar|N
P104398	Puzriš-Dagan	1	1	Urmes|PN
P104398	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P518185	Girsu	1	1	Lugalkigala|PN
P518185	Girsu	1	2	dubsar|N
P518185	Girsu	1	3	dumu|N Lubauk|PN
P376390	Umma	1	1	Ukken|PN
P376390	Umma	1	2	dubsar|N
P376390	Umma	1	3	dumu|N Urgigirak|PN
P122300	Nippur	1	1	Ur.DUN|PN
P122300	Nippur	1	2	dumu|N ur-gir₂-x|u
P143613	Umma	1	1	dug|V/t
P143613	Umma	1	2	dubsar|N
P143613	Umma	1	3	dumu|N La.a.sa₆|PN
P127102	Umma	1	1	Urŋiparak|PN
P127102	Umma	1	2	dubsar|N
P127102	Umma	1	3	dumu|N Ayakala|PN
P104662	Puzriš-Dagan	1	1	Šusuen|RN Urnanše|PN
P104662	Puzriš-Dagan	1	2	nita|N kalag|V/i dubsar|N
P104662	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N Namu|PN
P104662	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P291563	Puzriš-Dagan	1	1	LiburŠulgi|PN
P291563	Puzriš-Dagan	1	2	dubsar|N
P291563	Puzriš-Dagan	1	3	dumu|N Kalaŋu|PN
P119953	Umma	1	1	Ibbisuen|RN Gududu|PN
P119953	Umma	1	2	lugal|N kalag|V/i dubsar|N
P119953	Umma	1	3	lugal|N Urim|SN dumu|N Dadaga|PN
P119953	Umma	1	4	lugal|N an|N anubda|N limmu|NU ensik|N
P119953	Umma	1	5	Umma|SN
P119953	Umma	1	6	arad|N
P210224	Umma	1	1	Abbagina|PN
P210224	Umma	1	2	dubsar|N
P210224	Umma	1	3	dumu|N Lugalmagure|PN
P209455	Umma	1	1	Urgigirak|PN
P209455	Umma	1	2	dubsar|N
P209455	Umma	1	3	dumu|N Basaga|PN
P136343	Ur	1	1	Lala|PN
P136343	Ur	1	2	dumu|N Lugal-X|PN
P136343	Ur	1	3	ma-du₁₁-AN-x|u
P136343	Ur	1	4	arad|N Ea|DN
P144586	Umma	1	1	Lugalemahe|PN
P144586	Umma	1	2	dubsar|N
P144586	Umma	1	3	dumu|N Lugalkugani|PN
P123842	Puzriš-Dagan	1	1	x|u x|u x|u
P123842	Puzriš-Dagan	1	2	dubsar|N
P123842	Puzriš-Dagan	1	3	x|u
P517620	Umma	1	1	x|u
P517620	Umma	1	2	dubsar|N
P517620	Umma	1	3	dumu|N KA-X|PN
P517620	Umma	1	4	LU₂.X|PN
P125095	Umma	1	1	Urlisin|PN
P125095	Umma	1	2	ensik|N Umma|SN
P125095	Umma	1	3	Puzurili|PN
P125095	Umma	1	4	kiridab|N arad|N
P109400	Umma	1	1	Lugalezem|PN
P109400	Umma	1	2	dubsar|N
P109400	Umma	1	3	dumu|N Dada|PN
P120297	Umma	1	1	Uršulpaeak|PN
P120297	Umma	1	2	dubsar|N
P120297	Umma	1	3	dumu|N Lugalkugani|PN
P140896	Umma	1	1	Lugal.si.NE.e|PN
P140896	Umma	1	2	dubsar|N
P140896	Umma	1	3	dumu|N Lugalsaga|PN
P341149	Umma	1	1	Dagi|PN
P341149	Umma	1	2	dubsar|N
P339381	Umma	1	1	Lugalkugzu|PN
P339381	Umma	1	2	dubsar|N
P339381	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P118211	Umma	1	1	Agu|PN
P118211	Umma	1	2	dubsar|N
P118211	Umma	1	3	dumu|N Lugalemahe|PN
P211966	Umma	1	1	Lukala|PN
P211966	Umma	1	2	dubsar|N
P211966	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P374207	Girsu	1	1	Urenlila|PN
P374207	Girsu	1	2	dubsar|N
P374207	Girsu	1	3	dumu|N Inimsag|PN kurušda|N
P121890	Umma	1	1	Urzabalam|PN
P121890	Umma	1	2	agaʾus|N ensik|N
P121890	Umma	1	3	Ayakala|PN
P144569	Umma	1	1	Lu₂.nam₂.an|PN
P144569	Umma	1	2	dubsar|N
P144569	Umma	1	3	dumu|N Lušara|PN
P144569	Umma	1	4	saŋ.DUN₃|N
P112309	Umma	1	1	Lugal-X|PN
P112309	Umma	1	2	dubsar|N
P112309	Umma	1	3	dumu|N x|u
P127047	Umma	1	1	Ursuen|PN
P127047	Umma	1	2	dubsar|N
P127047	Umma	1	3	dumu|N UrEnunak|PN
P119816	Umma	1	1	Ursuen|PN
P119816	Umma	1	2	dubsar|N
P119816	Umma	1	3	dumu|N Nasilim|PN
P210361	Umma	1	1	Šulgir|RN Urlisin|PN
P210361	Umma	1	2	nita|N kalag|V/i ensik|N
P210361	Umma	1	3	lugal|N Urim|SN Umma|SN
P210361	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P133454	Girsu	1	1	Urnanše|PN
P133454	Girsu	1	2	dubsar|N
P133454	Girsu	1	3	dumu|N Nabasag|PN
P339694	Umma	1	1	Šagkuge|PN
P339694	Umma	1	2	dubsar|N
P339694	Umma	1	3	dumu|N Šara₂.ga₂|PN
P322488	Umma	1	1	Šeškala|PN
P322488	Umma	1	2	dubsar|N
P322488	Umma	1	3	dumu|N Lugalmagure|PN
P137944	Ur	1	1	Lu₂.dumu.gi₇|PN
P137944	Ur	1	2	dubsar|N
P137944	Ur	1	3	dumu|N Lunanna|PN
P101525	Umma	1	1	Lu₂.ha.ia₃|PN
P101525	Umma	1	2	dubsar|N
P101525	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P140879	Umma	1	1	Lugalkugzu|PN
P140879	Umma	1	2	dubsar|N
P140879	Umma	1	3	dumu|N Urniŋarak|PN kuš|N
P122245	Nippur	1	1	Urutu|PN
P122245	Nippur	1	2	x|u x|u x|u
P122245	Nippur	1	3	dumu|N En.lil₂.x|PN
P109115	Girsu	1	1	Urnanše|PN
P109115	Girsu	1	2	dubsar|N
P109115	Girsu	1	3	dumu|N Urlammar|PN
P120278	Umma	1	1	Ušŋu|PN
P120278	Umma	1	2	dubsar|N
P120278	Umma	1	3	dumu|N Lugalsaga|PN
P517335	Umma	1	1	UrEnunak|PN
P517335	Umma	1	2	dubsar|N
P517335	Umma	1	3	dumu|N na-DI|X
P142844	Umma	1	1	Lugirizal|PN
P142844	Umma	1	2	dubsar|N
P142844	Umma	1	3	dumu|N Da.du.mu|PN
P111876	Umma	1	1	A.du|PN dubsar|N
P111876	Umma	1	2	dumu|N Luga|PN
P111876	Umma	1	3	agaʾus|N ensik|N
P322522	Garšana	1	1	Šukabta|PN azu|N
P322522	Garšana	1	2	arad|N Naramili|PN
P322522	Garšana	1	3	Adadillat|PN
P322522	Garšana	1	4	dubsar|N
P322522	Garšana	1	5	dumu|N Abiya|PN arad|N
P104377	Puzriš-Dagan	1	1	Urmes|PN
P104377	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P211823	Umma	1	1	Lukala|PN
P211823	Umma	1	2	dubsar|N
P211823	Umma	1	3	Dumu.ur.e₁₁|PN kuš|N
P128218	Umma	1	1	Lugalurani|PN
P128218	Umma	1	2	dumu|N e-a|X lu|N azlag|N
P101175	Umma	1	1	Ur.am₃.ma|PN
P101175	Umma	1	2	dubsar|N
P101175	Umma	1	3	dumu|N Nasilim|PN
P384815	unknown	1	1	Šulgir|RN
P384815	unknown	1	2	nita|N kalag|V/i
P384815	unknown	1	3	lugal|N Urim|SN
P384815	unknown	1	4	lugal|N anubda|N limmu|NU
P201120	Puzriš-Dagan	1	1	Addakala|PN
P201120	Puzriš-Dagan	1	2	dubsar|N
P201120	Puzriš-Dagan	1	3	dumu|N Nig₂.erim₂.e.du₁₀.ga|PN
P201120	Puzriš-Dagan	1	4	arad|N
P145378	Umma	1	1	Lugalinimgina|PN dubsar|N
P145378	Umma	1	2	dumu|N Lugal.nesag|PN
P140480	Umma	1	1	Iturili|PN Puzur₄.du.du|PN
P140480	Umma	1	2	ensik|N dubsar|N
P140480	Umma	1	3	Babilim|SN dumu|N
P125979	Puzriš-Dagan	1	1	Šusuen|RN Nursuen|PN
P125979	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P125979	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N IddinErra|PN
P125979	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P125979	Puzriš-Dagan	2	1	Luninšubur|PN
P125979	Puzriš-Dagan	2	2	dubsar|N
P125979	Puzriš-Dagan	2	3	dumu|N An.ne₂.ba|PN x|u
P121193	Nippur	1	1	Luduga|PN
P121193	Nippur	1	2	Apili|PN
P121193	Nippur	1	3	nubanda|N arad|N
P126656	Umma	1	1	x|u
P126656	Umma	1	2	dubsar|N
P126656	Umma	1	3	dumu|N Urmes|PN
P119115	Umma	1	1	Urnungal|PN
P119115	Umma	1	2	dubsar|N
P119115	Umma	1	3	dumu|N Uršara|PN
P119115	Umma	1	4	bisaŋdubak|N
P132245	Girsu	1	1	Ludiŋirak|PN
P132245	Girsu	1	2	dubsar|N
P132245	Girsu	1	3	dumu|N Urtur|PN
P130782	Umma	1	1	Šeškala|PN
P130782	Umma	1	2	dubsar|N
P130782	Umma	1	3	dumu|N Lugalmagure|PN
P129059	Umma	1	1	Luʾigisagsag|PN
P129059	Umma	1	2	dubsar|N
P129059	Umma	1	3	dumu|N Urgigirak|PN
P208751	Umma	1	1	Šeškala|PN
P208751	Umma	1	2	dubsar|N
P208751	Umma	1	3	dumu|N Dada|PN
P205499	Girsu	1	1	UrEškugak|PN
P205499	Girsu	1	2	dubsar|N
P205499	Girsu	1	3	dumu|N Abbagina|PN
P121469	Nippur	1	1	Urzikuma|PN
P121469	Nippur	1	2	dumu|N Ur.x.x|PN
P121469	Nippur	1	3	x|u sipad|N x|u
P117808	Umma	1	1	Lugal.e.ba.an.sa₆|PN
P117808	Umma	1	2	dubsar|N
P117808	Umma	1	3	dumu|N Urištaran|PN
P144990	Umma	1	1	Šarakam|PN
P144990	Umma	1	2	dubsar|N
P144990	Umma	1	3	dumu|N Lugal.kiri₆|PN
P109816	Umma	1	1	Lugalezem|PN dubsar|N
P109816	Umma	1	2	dumu|N Lugalemahe|PN
P109816	Umma	1	3	šabra|N
P113148	Umma	1	1	ARAD₂.šara₂|PN
P113148	Umma	1	2	dubsar|N
P113148	Umma	1	3	dumu|N dug|V/t muhaldim|N
P421165	Umma	1	1	I₇.pa.e₃|PN
P421165	Umma	1	2	dumu|N Lugal.nanga|PN
P421165	Umma	1	3	nubanda|N gud|N
P421165	Umma	1	4	Šara|DN
P119545	Umma	1	1	Anahilibi|PN kurušda|N
P119545	Umma	1	2	dumu|N UTU.MI|PN
P130628	Umma	1	1	Inimšara|PN
P130628	Umma	1	2	dumu|N Ur.dingir|PN
P130628	Umma	1	3	kurušda|N Šara|DN
P290667	Umma	1	1	Lugalemahe|PN
P290667	Umma	1	2	dubsar|N
P290667	Umma	1	3	dumu|N Lugalkugani|PN
P377094	Umma	1	1	En.DU@s|PN
P377094	Umma	1	2	dubsar|N
P377094	Umma	1	3	dumu|N Urištaran|PN
P121039	Nippur	1	1	Uršulpaeak|PN
P121039	Nippur	1	2	damgar|N
P121039	Nippur	1	3	dumu|N PuzurEštar|PN
P131310	Girsu	1	1	UrLulalak|PN
P131310	Girsu	1	2	dumu|N Urnungal|PN
P106063	Puzriš-Dagan	1	1	Šusuen|RN UrKugnunak|PN
P106063	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P106063	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N LuNinŋirsukak|PN kurušda|N
P106063	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P376056	Umma	1	1	Amarsuenak|RN Urlisin|PN
P376056	Umma	1	2	nita-kal-ga|X ensik|N
P376056	Umma	1	3	lugal|N Urim|SN Umma|SN
P376056	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P109396	Umma	1	1	Ur.DUN|PN
P109396	Umma	1	2	dubsar|N
P109396	Umma	1	3	dumu|N Dada|PN
P206036	Girsu	1	1	Bur.sag.ki.du₁₀|PN
P206036	Girsu	1	2	kinkin|N {d}x|u
P206036	Girsu	1	3	dumu|N lu₂-{d}x|u
P125703	Puzriš-Dagan	1	1	Urmes|PN
P125703	Puzriš-Dagan	1	2	dumu|N Lana|PN kurušda|N
P112470	Umma	1	1	Ludiŋirak|PN
P112470	Umma	1	2	dubsar|N
P112470	Umma	1	3	dumu|N Habaluge|PN
P139720	Umma	1	1	Uršatalu|PN
P139720	Umma	1	2	dumu|N Uršukugak|PN gudug|N
P218028	Puzriš-Dagan	1	1	Puzurenlil|PN
P218028	Puzriš-Dagan	1	2	x|u x|u x|u
P141012	Umma	1	1	I₇.pa.e₃|PN
P141012	Umma	1	2	dumu|N Lugal.ušurₓ|PN
P141012	Umma	1	3	nubanda|N gud|N Šara|DN
P449084	Umma	1	1	Uršara|PN
P449084	Umma	1	2	dubsar|N
P449084	Umma	1	3	dumu|N Lu₅.lu₅.ni|PN
P453870	Irisagrig	1	1	Lugalimrua|PN
P453870	Irisagrig	1	2	dubsar|N
P453870	Irisagrig	1	3	dumu|N LuʾAbuk|PN
P209639	Umma	1	1	Ayakala|PN
P209639	Umma	1	2	dubsar|N
P209639	Umma	1	3	dumu|N Lusaga|PN
P274309	Girsu	1	1	Ma.an.šum₂.na|PN
P274309	Girsu	1	2	dubsar|N
P274309	Girsu	1	3	dumu|N Lugirizal|PN
P134112	Puzriš-Dagan	1	1	Šulgir|RN Luduga|PN
P134112	Puzriš-Dagan	1	2	nita|N kalag|V/i dubsar|N
P134112	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N Niŋarkidug|PN
P134112	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P339417	Umma	1	1	Šusuen|RN LuŠulgirak|PN
P339417	Umma	1	2	lugal|N kalag|V/i dubsar|N
P339417	Umma	1	3	lugal|N Urim|SN dumu|N Dadaga|PN
P339417	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P118587	Puzriš-Dagan	1	1	LuNinŋirsukak|PN
P118587	Puzriš-Dagan	1	2	dubsar|N
P118587	Puzriš-Dagan	1	3	dumu|N Ursaga|PN
P118587	Puzriš-Dagan	1	4	sipad|N gud|N niga|V/i
P130852	Umma	1	1	X-ili|PN
P130852	Umma	1	2	dubsar|N
P130852	Umma	1	3	dumu|N lu₂-ge₆-x|u
P376406	Umma	1	1	Gu.u₂.gu|PN
P376406	Umma	1	2	dubsar|N
P376406	Umma	1	3	dumu|N Manšum|PN
P208881	Umma	1	1	En.DU@s|PN
P208881	Umma	1	2	dubsar|N
P208881	Umma	1	3	dumu|N Urištaran|PN
P136085	Umma	1	1	Uršara|PN
P136085	Umma	1	2	dubsar|N
P136085	Umma	1	3	dumu|N Lugal-X|PN
P144640	Puzriš-Dagan	1	1	NurAdad|PN
P144640	Puzriš-Dagan	1	2	dumu|N Šuiškur|PN
P144640	Puzriš-Dagan	1	3	kuš|N lugal|N
P122496	Nippur	1	1	Uršulpaeak|PN
P122496	Nippur	1	2	munumud|N
P122496	Nippur	1	3	dumu|N atu|N
P249027	Nippur	1	1	Lugalšaglal|PN
P249027	Nippur	1	2	dumu|N Ilšureʾum|PN sipad|N
P141442	Umma	1	1	Šusuen|RN Ayakala|PN
P141442	Umma	1	2	lugal|N kalag|V/i ensik|N
P141442	Umma	1	3	lugal|N Urim|SN Umma|SN
P141442	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P134542	Nippur	1	1	Lugalmelim|PN Lugalmagure|PN
P134542	Nippur	1	2	ensik|N dubsar|N
P134542	Nippur	1	3	Nibru|SN arad|N
P339047	Umma	1	1	Šešani|PN
P339047	Umma	1	2	dubsar|N
P339047	Umma	1	3	dumu|N A.na.mu|PN
P339047	Umma	1	4	lungak|N Šara|DN
P292573	Umma	1	1	Lugalemahe|PN
P292573	Umma	1	2	dubsar|N
P292573	Umma	1	3	dumu|N Lugalkugani|PN
P519452	Umma	1	1	Išarum|PN
P519452	Umma	1	2	dubsar|N
P519452	Umma	1	3	dumu|N Urenlila|PN
P329417	Garšana	1	1	Šusuen|RN Simatištaran|PN
P329417	Garšana	1	2	lugal|N kalag|V/i nin|N kiʾaŋa|AJ
P329417	Garšana	1	3	lugal|N Urim|SN Adadillat|PN
P329417	Garšana	1	4	lugal|N an|N anubda|N limmu|NU dumu|N Abiya|PN
P329417	Garšana	1	5	arad|N
P329417	Garšana	1	6	dubsar|N
P459084	Umma	1	1	Šulgir|RN Urlisin|PN
P459084	Umma	1	2	nita|N kalag|V/i ensik|N
P459084	Umma	1	3	lugal|N Urim|SN Umma|SN
P459084	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P204908	Girsu	1	1	Šagkuge|PN
P204908	Girsu	1	2	dubsar|N
P204908	Girsu	1	3	dumu|N Lukala|PN
P116063	Girsu	1	1	nammah|N
P116063	Girsu	1	2	dubsar|N
P116063	Girsu	1	3	dumu|N Ka|PN
P116063	Girsu	1	4	malahgal|N
P140603	Umma	1	1	Ursuen|PN
P140603	Umma	1	2	dubsar|N
P140603	Umma	1	3	dumu|N Urgigirak|PN
P140603	Umma	1	4	šatam|N
P121310	Nippur	1	1	NabiEnlil|PN
P121310	Nippur	1	2	dumu|N Belumili|PN
P121310	Nippur	1	3	šakkanak|N BAD₃.AN|SN
P324225	Garšana	1	1	Ma.lik.ba.ni|PN
P324225	Garšana	1	2	arad|N Naramili|PN
P292089	Umma	1	1	Lugal.šu.nir.re|PN
P292089	Umma	1	2	šagia|N lugal|N
P449987	Irisagrig	1	1	ar-wu-um|X
P449987	Irisagrig	1	2	dubsar|N
P449987	Irisagrig	2	1	arad₂-{d}en-lil₂|X
P449987	Irisagrig	2	2	dubsar|N
P449987	Irisagrig	2	3	dumu|N x|u
P449987	Irisagrig	3	1	i₃-li₂-ra-pi|X
P449987	Irisagrig	3	2	dubsar|N
P449987	Irisagrig	3	3	dumu|N na-ap-li-is|X
P449987	Irisagrig	3	4	arad|N Šu.mar.tu|PN
P449987	Irisagrig	4	1	{d}na-bi₂-{d}en-lil₂|X x|u
P449987	Irisagrig	4	2	nita|N kalag|V/i bisaŋdubak|N
P449987	Irisagrig	4	3	dumu|N {d}šu-kak-ka₃|X arad|N
P449987	Irisagrig	4	4	ba|V/t
P119396	Umma	1	1	Ur.am₃.ma|PN
P119396	Umma	1	2	dubsar|N
P119396	Umma	1	3	dumu|N Nasilim|PN
P340164	Umma	1	1	Šusuen|RN Ayakala|PN
P340164	Umma	1	2	lugal|N kalag|V/i ensik|N
P340164	Umma	1	3	lugal|N Urim|SN Umma|SN
P340164	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P128998	Umma	1	1	Gu.u₂.gu|PN
P128998	Umma	1	2	dubsar|N
P128998	Umma	1	3	dumu|N Manšum|PN
P143886	Umma	1	1	Abbagina|PN
P143886	Umma	1	2	dubsar|N
P143886	Umma	1	3	dumu|N Lugalmagure|PN
P112923	Umma	1	1	Lugal.e.ba.an.sa₆|PN
P112923	Umma	1	2	dubsar|N
P112923	Umma	1	3	dumu|N Urištaran|PN
P121740	Umma	1	1	Šulgir|RN Urlisin|PN
P121740	Umma	1	2	nita|N kalag|V/i ensik|N
P121740	Umma	1	3	lugal|N Urim|SN Umma|SN
P121740	Umma	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P140253	Umma	1	1	Lukala|PN
P140253	Umma	1	2	dubsar|N
P140253	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P116433	Girsu	1	1	Urbarasiga|PN
P116433	Girsu	1	2	dumu|N x|u
P120852	Nippur	1	1	Šusuen|RN dubsar|N
P120852	Nippur	1	2	lugal|N kalag|V/i dumu|N Lugalmagure|PN
P120852	Nippur	1	3	lugal|N Urim|SN išib|N Ninurtak|DN
P120852	Nippur	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P120852	Nippur	1	5	Lugalamarkug|PN
P500223	Umma	1	1	A.ši.an|PN
P500223	Umma	1	2	arad|N Šara|DN
P500223	Umma	1	3	dumu|N Lugalsaga|PN
P135353	Umma	1	1	LuʾIbgalak|PN
P135353	Umma	1	2	dubsar|N
P135353	Umma	1	3	dumu|N Urŋiparak|PN
P135353	Umma	1	4	gudug|N Inanak|DN
P339944	Umma	1	1	Inimšara|PN
P339944	Umma	1	2	dubsar|N
P339944	Umma	1	3	dumu|N Urgigirak|PN
P235613	Umma	1	1	Lukala|PN
P235613	Umma	1	2	dubsar|N
P235613	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P140746	Umma	1	1	Lugalemahe|PN
P140746	Umma	1	2	dubsar|N
P140746	Umma	1	3	dumu|N Lugalkugani|PN
P121255	Nippur	1	1	Ur.LI|PN sukkal|N eš|N
P121255	Nippur	1	2	buršuma|N lugal|N
P121255	Nippur	1	3	LuEnlilak|PN
P121255	Nippur	1	4	dumu|N
P143869	Umma	1	1	Uršara|PN
P143869	Umma	1	2	dubsar|N
P143869	Umma	1	3	dumu|N Lugalušur|PN
P129665	Umma	1	1	Lugalheŋal|PN
P129665	Umma	1	2	dubsar|N
P129665	Umma	1	3	dumu|N Urniŋarak|PN
P134954	Puzriš-Dagan	1	1	Šusuen|RN UrKugnunak|PN
P134954	Puzriš-Dagan	1	2	lugal|N kalag|V/i dubsar|N
P134954	Puzriš-Dagan	1	3	lugal|N Urim|SN dumu|N LuNinŋirsukak|PN kurušda|N
P134954	Puzriš-Dagan	1	4	lugal|N an|N anubda|N limmu|NU arad|N
P324360	Garšana	1	1	ŠuSuʾenhamatil|PN
P324360	Garšana	1	2	arad|N Šukabta|PN azu|N
P100508	Umma	1	1	atu|N
P100508	Umma	1	2	dubsar|N
P100508	Umma	1	3	dumu|N Šeškala|PN
P128977	Umma	1	1	Šeškala|PN
P128977	Umma	1	2	dubsar|N
P128977	Umma	1	3	dumu|N Lugalmagure|PN
P104818	Umma	1	1	Lugal.mu.ma.ag₂|PN
P104818	Umma	1	2	arad|N Šara|DN
P104818	Umma	1	3	ugula|N namu|N
P292436	Umma	1	1	Lukala|PN
P292436	Umma	1	2	dubsar|N
P292436	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P122880	Umma	1	1	Lugalniŋlagare|PN
P122880	Umma	1	2	dumu|N Iri.bar.re|PN
P113324	Girsu	1	1	Da.i₃.li₂|PN
P113324	Girsu	1	2	damgar|N
P113324	Girsu	1	3	dumu|N Dingir.ra|FN
P248773	Umma	1	1	Lugalemahe|PN
P248773	Umma	1	2	dubsar|N
P248773	Umma	1	3	dumu|N Lugalkugani|PN
P140316	Umma	1	1	Lukala|PN
P140316	Umma	1	2	dubsar|N
P140316	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P135216	Umma	1	1	Lu₂.ha.ia₃|PN
P135216	Umma	1	2	dubsar|N
P135216	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P129235	Umma	1	1	UrNintud|PN
P129235	Umma	1	2	dubsar|N
P129235	Umma	1	3	dumu|N dug|V/t
P339801	Umma	1	1	Šeškala|PN
P339801	Umma	1	2	dubsar|N
P339801	Umma	1	3	dumu|N Tir.gu|PN
P324730	Garšana	1	1	Un.du.ur|PN
P324730	Garšana	1	2	ad.KID|N
P324730	Garšana	1	3	arad|N Simatištaran|PN
P297264	Umma	1	1	Lukala|PN
P297264	Umma	1	2	dubsar|N
P297264	Umma	1	3	dumu|N Ureʾe|PN kuš|N
P340021	Umma	1	1	Urgigirak|PN
P340021	Umma	1	2	dubsar|N
P340021	Umma	1	3	dumu|N Bar.ra.an|PN
P119379	Umma	1	1	Urnungal|PN
