# Grambank (Skirgard et al. 2023), CLDF release grambank/grambank, CC-BY 4.0; features GB024 GB065 GB193 GB051 GB052 GB053 GB054 GB192 GB321 GB430 GB431; indo_aryan = Glottolog lineage contains Indo-Aryan
id	name	family	indo_aryan	macroarea	GB024	GB065	GB193	GB051	GB052	GB053	GB054	GB192	GB321	GB430	GB431
egyp1253	Egyptian Arabic	Afro-Asiatic	0	Africa	3	2	2	1	0	0	0	1	0		
eipo1242	Eipomek	Nuclear Trans New Guinea	0	Papunesia	2	1	0	0	0	0	0	0	0	0	0
ekar1243	Ekari	Nuclear Trans New Guinea	0	Papunesia	2	1	3	1	0	0	0	0	0	0	0
elem1253	Eleme	Atlantic-Congo	0	Africa	1	2	1	0	0	0	0	0	0		
elip1238	Elip	Atlantic-Congo	0	Africa	?	2	2	0	0	1	0	0	?	0	0
elmo1238	El Molo	Afro-Asiatic	0	Africa	2	2	2	1	0	0	0	0	0	0	0
elna1235	El Nayar Cora	Uto-Aztecan	0	North America	1	3	0	0	0	0	0	0	0	0	1
emae1237	Emae	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
emai1242	Emai	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	0	0
embe1260	Emberá-Catío	Chocoan	0	South America	2	1	2	0	0	0	0	0	0		
embe1262	Emberá-Chamí	Chocoan	0	South America	2	1	2	0	0	0	0	0	0		
enap1235	Panare	Cariban	0	South America	3	1	3	0	1	0	1	0	?	0	1
enuu1235	Enu	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
epen1239	Epena	Chocoan	0	South America	2	1	2	0	0	0	0	0	0		
ersu1241	Ersu	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
erzy1239	Erzya	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
esan1238	Esan	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0			
esee1247	Ese	Koiarian	0	Papunesia	2	?	2	?	?	?	?	?	?	?	?
esee1248	Ese Ejja	Pano-Tacanan	0	South America	3	1	2	0	0	0	1	0	0	0	0
esim1238	Esimbi	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	0	0	0
esse1238	Esselen	Esselen	0	North America	1	1	1	0	0	1	1	0	1	0	1
esto1258	Estonian	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
eton1253	Eton-Mengisa	Atlantic-Congo	0	Africa	2	2	1	0	0	1	0	0			
etru1241	Etruscan	Etruscan	0	Eurasia	?	1	2	1	0	0	0	0	0	0	0
eude1234	Eudeve	Uto-Aztecan	0	North America	?	1	?	0	0	0	0	0	0	0	1
even1259	Evenki	Tungusic	0	Eurasia	1	1	1	0	0	0	0	0	0		
even1260	Even	Tungusic	0	Eurasia	1	1	1	0	0	0	0	0	0		
ewee1241	Ewe	Atlantic-Congo	0	Africa	2	1	2	0	0	0	0	0	0		
eyak1241	Eyak	Athabaskan-Eyak-Tlingit	0	North America	1	3	2	0	0	1	0	0	0	0	1
fait1240	Kulsab	Nuclear Trans New Guinea	0	Papunesia	3	3	3	0	0	0	0	0	0	0	1
fala1243	Falam Chin	Sino-Tibetan	0	Eurasia	2	1	3	?	?	?	?	?	?	0	0
fare1241	Farefare	Atlantic-Congo	0	Africa	2	1	2	0	1	1	0	0	1	0	0
faro1244	Faroese	Indo-European	0	Eurasia	1	3	1	1	0	0	0	1	0	0	0
fass1245	Momu-Fas	Baibai-Fas	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
fasu1242	Fasu	Fasu	0	Papunesia	2	1	2	0	0	0	0	0	1	0	0
fefe1239	Fe'fe'	Atlantic-Congo	0	Africa	2	2	3	0	0	0	0	0	1	0	0
fiji1243	Fijian	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
fili1244	Filipino	Austronesian	0	Papunesia	1	2	3	0	0	0	0	0	0	0	0
filo1235	Filomeno Mata Totonac	Totonacan	0	North America	1	1	?	0	0	0	0	0	0	0	1
fina1242	Finallig	Austronesian	0	Papunesia	1	3	2	0	0	0	0	0	0	0	0
finn1318	Finnish	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
fipa1238	Fipa	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	0	0	0	0
foii1241	Foi	East Kutubu	0	Papunesia	2	1	1	?	?	?	?	0	0	?	?
fonn1241	Fon	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	0	0
fore1265	Forest Enets	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
fore1270	Fore	Nuclear Trans New Guinea	0	Papunesia				0	0	0	0				
fran1266	Francisco León Zoque	Mixe-Zoque	0	North America	3	1	3	0	0	0	0	0	0	0	1
fuln1247	Fulniô	Fulniô	0	South America	2	1	2	1	0	1	0	0	0	0	0
furr1244	Fur	Furan	0	Africa	2	1	2	0	0	0	0	0	0	0	0
furu1242	Furu	Central Sudanic	0	Africa	2	2	1	0	0	0	0	0	0	0	0
futu1245	Futuna-Aniwa	Austronesian	0	Papunesia	3	3	2	0	1	0	0	0	0	0	0
fuyu1242	Fuyug	Goilalan	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
gaaa1244	Ga	Atlantic-Congo	0	Africa	2	1	2	0	0	0	0	0	0	0	0
gaaa1245	Gaa	Atlantic-Congo	0	Africa	?	?	2	?	?	1	?	?	?	?	1
gaam1241	Gaam	Eastern Jebel	0	Africa	2	3	2	0	0	0	0	0			
gaan1243	Ga'anda	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	?	1	1	0
gada1258	Ga'dang	Austronesian	0	Papunesia	?	2	2	0	0	0	0	0	0	0	0
gade1242	Gade	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	1	0	0
gaga1249	Gagauz	Turkic	0	Eurasia	1	3	1	0	0	0	0	0	0	0	0
gaga1251	Gaagudju	Gaagudju	0	Australia	2	2	3	1	0	1	1	0	0	0	0
gahr1239	Bunan	Sino-Tibetan	0	Eurasia	3	1	3	0	0	0	0	0	0	0	0
gala1264	Galambu	Afro-Asiatic	0	Africa	?	2	?	1	0	1	0	0	0	1	0
gale1259	Galela	North Halmahera	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
gali1258	Galician	Indo-European	0	Eurasia	1	3	3	1	0	0	0	1	0	0	0
gali1262	Galibi Carib	Cariban	0	South America	1	1	1	0	0	1	0	0	0	0	1
galo1242	Galo	Sino-Tibetan	0	Eurasia	1	3	3	0	0	0	0	0	0	0	0
gamb1251	Gambera	Worrorran	0	Australia	2	3	?	0	0	1	1	?	?		
gamo1243	Gamo	Ta-Ne-Omotic	0	Africa	1	1	1	0	0	0	0	0	0	0	0
gana1278	Ganai	Pama-Nyungan	0	Australia	?	2	2	?	?	?	?	?	?	0	0
gand1255	Ganda	Atlantic-Congo	0	Africa	2	2	2	0	1	1	1	0	1		
gang1266	Gangte	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	1
gang1267	Ganggalida	Tangkic	0	Australia	3	1		?	?	?	?				
gant1244	Gants	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
gapa1238	Gapapaiwa	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
gara1269	Garrwa	Garrwan	0	Australia	?	3		?	?	?	?				
gari1256	Garifuna	Arawakan	0	North America	1	2		1	0	0	0				
garo1247	Garo	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
gata1239	Gata'	Austroasiatic	0	Eurasia	1	1	1	0	0	0	0	0	0		
gayo1244	Gayo	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	1	0
gbay1278	Gbayi	Atlantic-Congo	0	Africa	?	2	1	0	0	0	0	0	0		
gbay1288	Kresh-Woro	Kresh-Aja	0	Africa	1	2	3	0	0	0	0	0	0		
geba1237	Geba Karen	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	1
gebe1237	Gebe	Austronesian	0	Papunesia	2	1	2	0	0	1	0	0	0	0	0
geda1237	Gedaged	Austronesian	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
gela1263	Gela	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
geme1244	Geme	Atlantic-Congo	0	Africa	?	?	?	?	?	?	?	?	?		
geru1240	Geruma	Afro-Asiatic	0	Africa	?	2	?	1	?	?	?	?	?	0	0
gese1240	Geser-Gorom	Austronesian	0	Papunesia	2	1	2	?	?	?	?	?	0	?	?
ghad1239	Ghadames	Afro-Asiatic	0	Africa	1	2	0	1	0	0	0	1	?		
ghan1242	Ghanongga	Austronesian	0	Papunesia	1	3	3	0	0	0	0	0	0	0	0
ghar1239	Ghari	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
gheg1238	Gheg Albanian	Indo-European	0	Eurasia	1	3	2	1	0	0	0	0	1	0	0
ghod1238	Godoberi	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	0		
ghom1257	Ghomara	Afro-Asiatic	0	Africa	1	2	2	0	0	0	0	1	0		
gida1247	Gidar	Afro-Asiatic	0	Africa	2	2	2	1	?	1	0	0			
giiw1236	Giiwo	Afro-Asiatic	0	Africa	?	2	?	1	?	?	?	?	?	0	0
gilb1244	Gilbertese	Austronesian	0	Papunesia	1	1	2	0	0	0	0	0	0	0	0
gily1242	Amur Nivkh	Nivkh	0	Eurasia	3	1	1	0	0	0	0	0	0	0	1
gira1247	Girawa	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
giry1241	Giryama	Atlantic-Congo	0	Africa	2	?	2	?	?	?	?	?	?	0	?
gizr1240	Gizrra	Eastern Trans-Fly	0	Papunesia	3	1		1	0	0	0				
glav1244	Glavda	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0	0	0	0
gobu1238	Gobu	Atlantic-Congo	0	Africa	2	2	1	0	0	0	0	0	0		
goem1240	Goemai	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0			
gofa1235	Gofa	Ta-Ne-Omotic	0	Africa	1	1	1	1	0	0	0	0	0	0	0
gogo1265	Gogodala	Suki-Gogodala	0	Papunesia	3	1	3	0	0	0	0	0	0	0	0
gola1255	Gola	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	0	?	?
goli1247	Golin	Nuclear Trans New Guinea	0	Papunesia				?	?	?	?				
golo1234	Golo	Atlantic-Congo	0	Africa	2	2	1	0	0	0	0	0			
goon1238	Gooniyandi	Bunaban	0	Australia	3	3		?	?	?	?				
gras1239	Grassland Mari	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
gras1249	Grass Koiari	Koiarian	0	Papunesia	2	1		?	?	?	?				
gros1243	Gros Ventre	Algic	0	North America	1	1	0	0	0	1	0	0	0	0	1
guah1255	Guahibo	Guahiboan	0	South America	1	1	1	1	1	1	?	1	?	0	1
guam1248	Guambiano	Barbacoan	0	South America	1	1	1	0	0	0	0	0	0	0	0
guan1266	Khroskyabs	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
guan1269	Kotiria	Tucanoan	0	South America	1	1	0	0	1	0	0	0	0	0	0
guan1270	Kinikinao	Arawakan	0	South America	1	2	1	0	0		?	0	?	1	1
guar1293	Baniva de Maroa	Arawakan	0	South America	1	1		1	1	1	0				
guat1253	Guató	Guató	0	South America	1	2	2	0	0	0	0	0	0	0	1
gube1234	Gubeeher-Gufangor-Gubelor	Atlantic-Congo	0	Africa	2	1	2	0	1	1	1	1	0	0	0
gude1246	Gude	Afro-Asiatic	0	Africa	2	2	1	0	0	0	0	1	0	0	0
guer1241	Central Guerrero Nahuatl	Uto-Aztecan	0	North America	1	2	?	0	0	0	0	0	0	0	1
guer1243	Guerrero Amuzgo	Otomanguean	0	North America	1	2	2	0	0	1	0	0	0	0	0
gugu1253	Gugu Badhun	Pama-Nyungan	0	Australia	2	1	2	0	0	0	0	0	0	0	0
gugu1255	Guugu Yimidhirr	Pama-Nyungan	0	Australia	2	2	2		0		0	0		0	0
guhu1244	Guhu-Samane	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
guiq1238	Guiqiong	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
gulf1241	Gulf Arabic	Afro-Asiatic	0	Eurasia	3	2	2	1	0	0	0	1	0		
guma1254	Gumawana	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
gumu1244	Northern Gumuz	Gumuz	0	Africa	1	1	3	1	1	1	0	0	0		
gung1248	Gungabula	Pama-Nyungan	0	Australia	2	1	2		0		?			0	0
gunw1252	Bininj Kun-Wok	Gunwinyguan	0	Australia	3	3	3	1	0	1	1	0	1	0	0
guny1241	Gunya	Pama-Nyungan	0	Australia	?	1	3	0	0	0	0	0	0	0	0
gura1251	Gurani	Indo-European	0	Eurasia	1	2	2	0	0	?	0	0	0		
gure1255	Gureng Gureng	Pama-Nyungan	0	Australia	?	1	2	0	0	0	0	0	0	0	0
guri1248	Guriaso	Guriaso	0	Papunesia	?	1	1	?	?	?	?	?	?	0	0
guro1248	Guro	Mande	0	Africa	2	1	2	0	0	0	0	0			
guru1261	Gurung	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
guru1271	Guruntum-Mbaaru	Afro-Asiatic	0	Africa	2	2	3	0	0	0	0	0	0	0	0
gusi1247	Gusii	Atlantic-Congo	0	Africa	2	2	2	0	0	1	1	0	1	1	0
guwi1238	Guwidj	Worrorran	0	Australia	2	?	?	1	0	1	1	?	?	?	?
gwen1239	Gweno	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	1	0
gyel1242	Gyele	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
haaa1252	Ha	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	1	0
hadi1240	Hadiyya	Afro-Asiatic	0	Africa	1	1	1	1	0	0	0	0	0	0	1
hadz1240	Hadza	Hadza	0	Africa	2	3	2	1	0	0	0	0	1	0	0
haio1238	Hai//om-Akhoe	Khoe-Kwadi	0	Africa	1	1		1		?					
hait1244	Haitian	Indo-European	0	North America	1	2	3	1	0	0	0	0	0	0	0
haka1240	Haka Chin	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	1
hakk1236	Hakka Chinese	Sino-Tibetan	0	Eurasia	1	1	?	0	0	0	0	0	0	0	0
hala1252	Halang	Austroasiatic	0	Eurasia	2	2	2	?	?	?	?	?	?	0	0
halh1238	Halh Mongolian	Mongolic-Khitan	0	Eurasia	1	3	1	0	0	0	0	0	0	0	0
hali1244	Halia	Austronesian	0	Papunesia	1	3	2	0	0	?	?	0	1	0	0
halk1245	Halkomelem	Salishan	0	North America	1	2	1	0	0	0	0	0	0	0	0
hame1242	Hamer-Banna	South Omotic	0	Africa	2	2	2	0	0	0	0	0	0	0	0
hang1263	Hanga Hundi	Ndu	0	Papunesia	3	1	1	1	0	0	0	?	?	0	0
hani1248	Hani	Sino-Tibetan	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
hano1246	Hano	Austronesian	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
haro1237	Haroi	Austronesian	0	Eurasia	1	2	?	0	0	0	0	0	0	?	?
haru1245	Haruai	Piawi	0	Papunesia	2	3	2	0	0	0	0	0	0	0	0
hass1238	Hassaniyya	Afro-Asiatic	0	Africa	3	2	2	1	0	0	0	1	0		
hata1243	Hatam	Hatam-Mansim	0	Papunesia	2	3		?	?	?	?				
haus1257	Hausa	Afro-Asiatic	0	Africa	2	2	3	1	0	0	0	1			
hava1248	Havasupai-Walapai-Yavapai	Cochimi-Yuman	0	North America	?	2	2	0	0	0	0	0	0	0	1
hawa1245	Hawaiian	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
hdii1240	Hdi	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0			
hebr1245	Modern Hebrew	Afro-Asiatic	0	Eurasia	3	2	2	1	0	0	0	1	0		
hehe1240	Hehe	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	0	1	0	0
heil1246	Heiltsuk-Oowekyala	Wakashan	0	North America	?	?	1	0	0	0	0	0	0	?	?
here1253	Herero	Atlantic-Congo	0	Africa	2	2	2	0	1	1	0	1	1	1	0
hert1241	Hertevin	Afro-Asiatic	0	Eurasia	1	?	?	0	0	0	0	0	1	?	?
hida1246	Hidatsa	Siouan	0	North America	2	1	0	0	0	0	0	0	0	0	1
hier1240	Hieroglyphic Luwian	Indo-European	0	Eurasia	1	1	1	0	0	1	0	0	0	0	0
high1243	Highland Totonac	Totonacan	0	North America	1	2	?	0	0	0	0	0	0	0	1
high1276	Highland Popoluca	Mixe-Zoque	0	North America	1	1	1	0	0	0	0	0	0	0	1
high1278	Highland Puebla Nahuatl	Uto-Aztecan	0	North America	?	?	?	0	0	0	0	0	0	0	1
hili1240	Hiligaynon	Austronesian	0	Papunesia	1	3									
hind1269	Hindi	Indo-European	1	Eurasia	1	1	1	1	0	1	0	1	0	0	0
hinu1240	Hinuq	Nakh-Daghestanian	0	Eurasia	1	1		1	0	0	0				
hixk1239	Hixkaryána	Cariban	0	South America	1	1	2	0	0	1	0	0	0	0	1
hlai1239	Hlai	Tai-Kadai	0	Eurasia	1	3		0	0	0	0				
hler1235	Hlersu	Sino-Tibetan	0	Eurasia	2	1		0	0	0	0				
hoaa1235	Amkoe	Kxa	0	Africa	2	1	2	0	0	0	0	0	0	0	0
hoav1238	Hoava	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
holo1240	Holoholo	Atlantic-Congo	0	Africa	2	2	2	0	?	1	?	0	?		
homa1239	Homa	Atlantic-Congo	0	Africa	2	?	2	?	?	?	?	?	?	?	?
hone1235	Hõne	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	0	0
honi1244	Honi	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
hooo1248	Ho	Austroasiatic	0	Eurasia	1	1	1	0	0	?	0	0	0		
hote1245	Hote	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
hozo1236	Hozo	Blue Nile Mao	0	Africa	2	1	1	1	0	?	?	?	?	0	0
hrus1242	Hruso	Hruso	0	Eurasia	2	1	3	0	0	0	0	0	0	0	0
huaa1248	East Taa	Tuu	0	Africa	2	1	2	0	?	1	1	?	1	0	0
huaa1250	Hua (Yagaria)	Nuclear Trans New Guinea	0	Papunesia	3	3		?	?	?	?				
hual1240	Central Lisu	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	0
hual1241	Huallaga Huánuco Quechua	Quechuan	0	South America	1	1	3	0	0	0	0	0	0	0	0
huam1247	Huambisa	Chicham	0	South America	3	1	2	0	0	0	0	0	0	0	0
huar1255	Huarijio	Uto-Aztecan	0	North America	1	1	2	0	0	0	0	0	0	0	0
huas1242	Huastec	Mayan	0	North America	1	1	3	0	0	0	0	0	0	0	0
huba1236	Huba	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	0	0	0	0
huic1243	Huichol	Uto-Aztecan	0	North America	3	1	0	0	0	0	0	0	0	0	1
huih1238	Hulun Buir Solon	Tungusic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
hula1239	Hula	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
hula1244	Hulaulá	Afro-Asiatic	0	Eurasia	1	2	3	1	1	0	0	1	?	1	0
huli1244	Huli	Nuclear Trans New Guinea	0	Papunesia	2	1	2	0	0	0	0	0	1	0	0
humb1243	Humburi Senni Songhay	Songhay	0	Africa	2	1	2	0	0	0	0	0	0		
hung1274	Hungarian	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
hung1275	Hung	Austroasiatic	0	Eurasia	3	2	2	0	0	0	0	0	0	0	0
hunz1247	Hunzib	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	0	1	0	0
hupd1244	Hup	Naduhup	0	South America	1	1	2	0	1	0	1	0	0		
hurr1240	Hurrian	Hurro-Urartian	0	Eurasia	1	3	1	0	0	0	0	0	0	0	0
huuu1240	Hu	Austroasiatic	0	Eurasia	3	2	2	0	0	0	0	0	0	0	0
hyam1245	Hyam	Atlantic-Congo	0	Africa	2	2	2	0	0	1	0	1	0	?	0
iaai1238	Iaai	Austronesian	0	Papunesia	1	3	2	0	0	0	0	0	0	0	0
iama1237	Iamalele	Austronesian	0	Papunesia	?	?	2	0	0	0	0	0	0	0	1
iatm1242	Iatmul	Ndu	0	Papunesia	2	1	1	1	0	0	0	0	0	0	0
ibal1244	Ibaloi	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
iban1264	Iban	Austronesian	0	Papunesia	1	2	2	0	0	0	0	0	0	0	0
iban1267	Ibanag	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
ibat1238	Ibatan	Austronesian	0	Papunesia	1	2	3	0	0	1	0	0	0	0	0
ibib1240	Ibibio	Atlantic-Congo	0	Africa	2	2	1	0	0	0	0	0	0	0	1
icar1234	Icari	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	0	0	0	0		
icel1247	Icelandic	Indo-European	0	Eurasia	1	2	1	1	0	0	0	0	?	0	0
idaa1241	Ida'an	Austronesian	0	Papunesia	3	2		?	?	?	?				
idii1243	Idi-Taeme	Pahoturi	0	Papunesia	3	1	3	0	0	0	0	0	0	0	0
idom1241	Idoma	Atlantic-Congo	0	Africa	2	2	?	0	0	0	0	0	0	1	0
idum1241	Idu	Sino-Tibetan	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
idun1242	Iduna	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
igna1246	Ignaciano	Arawakan	0	South America	1	2		0	1	1	1				
ikem1234	Ikema-Irabu	Japonic	0	Eurasia	2	1	1	0	0	0	0	0	0	0	0
ikkk1242	Ik	Kuliak	0	Africa	2	3	2	0	0	0	0	0	0		
ilaa1246	Ila	Atlantic-Congo	0	Africa	?	2	2	0	0	1	0	0	1	0	0
ilia1236	Ilianen Manobo	Austronesian	0	Papunesia	?	?	?	?	?	?	?	?	?	?	?
iliu1237	Ili'uun	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
ilok1237	Iloko	Austronesian	0	Papunesia	1	2		?	?	?	?				
ilon1239	Ilongot	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
imba1240	Imbabura Highland Quichua	Quechuan	0	South America	1	1	1	0	0	0	0	0	0	0	0
imon1245	Imonda	Border	0	Papunesia	3	3		0	0	0	0				
inap1243	Modern Iñapari	Arawakan	0	South America	1	1		1	0	1	0				
indo1316	Indonesian	Austronesian	0	Papunesia	3	2									
ines1240	Ineseño	Chumashan	0	North America	1	2	2	0	0	1	0	0	0	0	1
inga1252	Colombian Inga	Quechuan	0	South America	1	1	1		0		0	0		0	0
ingr1248	Ingrian	Uralic	0	Eurasia	1	1	1	0	0	0	0	0	0	0	0
ingu1240	Ingush	Nakh-Daghestanian	0	Eurasia	1	1	1	1	0	1	0	?	1		
iqui1243	Iquito	Zaparoan	0	South America	1	1	3	0	0	1	0	0	0		
irab1238	Irabu-Jima	Japonic	0	Eurasia	1	1	1	0	0	0	0	0	0		
iran1262	Iranun	Austronesian	0	Papunesia	3	2	?	0	0	0	0	0	0	0	0
iraq1241	Iraqw	Afro-Asiatic	0	Africa	2	2	2	0	0	0	0	1			
irar1238	Irarutu	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	1
iray1237	Iraya	Austronesian	0	Papunesia	1	?	2	0	0	0	0	0	0	?	?
iris1253	Irish	Indo-European	0	Eurasia	1	2	2	1	0	0	0	1	1	0	1
iron1242	Iron Ossetian	Indo-European	0	Eurasia	1	1	1	1	0	0	0	0	0	0	0
irul1244	Urali Irula	Dravidian	0	Eurasia	1	1	1	1	0	1	0	0	0	0	0
isco1239	Isconahua	Pano-Tacanan	0	South America	3	1	3	0	0	0	0	0	0	0	0
isin1239	Isinai	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
isir1237	Isirawa	Greater Kwerba	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
isla1278	Island Carib	Arawakan	0	North America	1	3		0	0	0	0				
isna1241	Isnag	Austronesian	0	Papunesia	1	2	1	0	0	0	0	0	0	0	0
isth1240	Isthmus-Cosoleacaque Nahuatl	Uto-Aztecan	0	North America	1	3	1	0	0	1	0	0	0	0	1
isth1241	Isthmus-Pajapan Nahuatl	Uto-Aztecan	0	North America	?	2	1	0	0	0	0	0	0	0	1
isth1242	Isthmus-Mecayapan Nahuatl	Uto-Aztecan	0	North America	?	2	?	0	0	0	0	0	0	0	1
ital1282	Italian	Indo-European	0	Eurasia	1	2	3	1	0	0	0	1	0	0	0
iton1250	Itonama	Itonama	0	South America	1	1	2	0	0	0	0	0	0	0	1
itza1241	Itzá	Mayan	0	North America	1	2	3	1	0	1	0	0	0	0	1
iumi1238	Iu Mien	Hmong-Mien	0	Eurasia	1	1	2	0	0	0	0	0	0	0	0
ivat1242	Itbayat	Austronesian	0	Papunesia	1	2	3	0	0	1	0	0	0	0	0
iwai1244	Iwaidja	Iwaidjan Proper	0	Australia	?									0	1
iwal1237	Iwal	Austronesian	0	Papunesia	2	1	2	0	0	0	0	0	0	0	0
iwam1256	Iwam	Sepik	0	Papunesia	2	1	2	1	?	?	?	?	?	0	0
iyoo1238	Iyo	Nuclear Trans New Guinea	0	Papunesia	2	2	2	0	0	0	0	0	0	0	0
jahh1242	Jah Hut	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	0
jalk1242	Jalkunan	Mande	0	Africa	2	1	2	0	0	0	0	0	0	0	0
jama1261	Madi	Arawan	0	South America	?	1	2	0	0	0	0	0	0	0	0
jama1262	Jamaican Creole English	Indo-European	0	North America	1	1	1	0	0	0	0	0	0		
jamb1236	Jambi Malay	Austronesian	0	Papunesia	3	2	2	0	0	0	0	0	0	0	0
jams1239	Jamsay Dogon	Dogon	0	Africa	2	1	2	0	0	0	0	0	0		
japh1234	Japhug	Sino-Tibetan	0	Eurasia	2	1	2	0	0	0	0	0	0	0	1
jaqa1244	Jaqaru	Aymaran	0	South America	1	1	3	?	0	?	0	0	0		
jara1266	Jarai	Austronesian	0	Eurasia	1	2	1	0	0	0	0	0	0	0	0
jaru1254	Jaru	Pama-Nyungan	0	Australia	3	?	2	0	0					0	0
java1254	Javanese	Austronesian	0	Papunesia	3	2									
jede1239	Jedek	Austroasiatic	0	Eurasia	1	2	2	0	0	0	0	0	0	0	1
jeha1242	Jehai	Austroasiatic	0	Eurasia	1	2	0	0	0	0	0	0	0	0	0
jehh1245	Jeh	Austroasiatic	0	Eurasia		2		0	0	0	0	0	0	0	0
jenn1240	Jennu Kurumba	Dravidian	0	Eurasia	?	?	?	1	0	1	0	0	0	0	0
jeru1240	Jerung	Sino-Tibetan	0	Eurasia	2	1	?	0	0	0	0	0	0	0	0
jiba1237	Jiba	Atlantic-Congo	0	Africa	2	2	2	0	0	0	0	0	0	0	0
jina1244	Jina	Afro-Asiatic	0	Africa	2	2	2	1	0	0	0	0	1	0	0
jita1239	Jita	Atlantic-Congo	0	Africa	?	2	2	?	?	?	?	?	?	1	?
jjuu1238	Jju	Atlantic-Congo	0	Africa	2	2	2	?	?	1	?	?	?		
juan1238	Juang	Austroasiatic	0	Eurasia	1	1	1	0	0	0	0	0	0		
juho1239	South-Eastern Ju	Kxa	0	Africa			2								
